Operation,Request time,Response time
AddItemToOrder,19/3/2023 11:53:14.051,19/3/2023 11:53:15.367
SendNotification,19/3/2023 12:06:05.281,19/3/2023 12:06:05.881
SetDeliveryAddress,19/3/2023 12:18:56.511,19/3/2023 12:18:57.477
ModifyOrder,19/3/2023 12:31:47.741,19/3/2023 12:31:52.374
GetPaymentMethods,19/3/2023 12:44:38.971,19/3/2023 12:44:39.487
GetOrderList,19/3/2023 12:57:30.201,19/3/2023 12:57:30.567
SendNotification,19/3/2023 13:10:21.431,19/3/2023 13:10:22.264
Login,19/3/2023 13:23:12.661,19/3/2023 13:23:13.144
AddItemToOrder,19/3/2023 13:36:03.891,19/3/2023 13:36:04.274
GetOrder,19/3/2023 13:48:55.121,19/3/2023 13:48:56.537
SendNotification,19/3/2023 14:01:46.351,19/3/2023 14:01:46.867
SetDeliveryAddress,19/3/2023 14:14:37.581,19/3/2023 14:14:37.764
ModifyOrder,19/3/2023 14:27:28.811,19/3/2023 14:27:32.177
GetItemList,19/3/2023 14:40:20.041,19/3/2023 14:40:20.524
AddItemToOrder,19/3/2023 14:53:11.271,19/3/2023 14:53:12.087
GetPaymentMethods,19/3/2023 15:06:02.501,19/3/2023 15:06:04.084
GetOrder,19/3/2023 15:18:53.731,19/3/2023 15:18:54.581
AddItemToOrder,19/3/2023 15:31:44.961,19/3/2023 15:31:45.977
GetPaymentMethods,19/3/2023 15:44:36.191,19/3/2023 15:44:37.407
GetOrder,19/3/2023 15:57:27.421,19/3/2023 15:57:27.454
SetPayment,19/3/2023 16:10:18.651,19/3/2023 16:10:20.084
ModifyItem,19/3/2023 16:23:09.881,19/3/2023 16:23:12.997
GetOrderList,19/3/2023 16:36:01.111,19/3/2023 16:36:01.127
SetPayment,19/3/2023 16:48:52.341,19/3/2023 16:48:53.974
GetItem,19/3/2023 17:01:43.571,19/3/2023 17:01:44.537
GetOrderList,19/3/2023 17:14:34.801,19/3/2023 17:14:35.701
GetItemList,19/3/2023 17:27:26.031,19/3/2023 17:27:27.431
ModifyOrder,19/3/2023 17:40:17.261,19/3/2023 17:40:23.527
ModifyItem,19/3/2023 17:53:08.491,19/3/2023 17:53:16.307
AddItemToOrder,19/3/2023 18:05:59.721,19/3/2023 18:06:00.337
GetItemList,19/3/2023 18:18:50.951,19/3/2023 18:18:51.034
ModifyItem,19/3/2023 18:31:42.181,19/3/2023 18:31:43.064
ModifyItem,19/3/2023 18:44:33.411,19/3/2023 18:44:43.211
GetPaymentMethods,19/3/2023 18:57:24.641,19/3/2023 18:57:25.874
ModifyItem,19/3/2023 19:10:15.871,19/3/2023 19:10:21.204
GetOrder,19/3/2023 19:23:07.101,19/3/2023 19:23:07.301
GetPaymentMethods,19/3/2023 19:35:58.331,19/3/2023 19:35:59.531
GetOrderList,19/3/2023 19:48:49.561,19/3/2023 19:48:50.844
GetPaymentList,19/3/2023 20:01:40.791,19/3/2023 20:01:42.024
ModifyItem,19/3/2023 20:14:32.021,19/3/2023 20:14:32.937
GetOrderList,19/3/2023 20:27:23.251,19/3/2023 20:27:23.884
GetOrderList,19/3/2023 20:40:14.481,19/3/2023 20:40:15.147
GetTrackingData,19/3/2023 20:53:05.711,19/3/2023 20:53:06.277
SendNotification,19/3/2023 21:05:56.941,19/3/2023 21:05:58.224
GetPaymentMethods,19/3/2023 21:18:48.171,19/3/2023 21:18:49.437
Login,19/3/2023 21:31:39.401,19/3/2023 21:31:39.467
GetItemList,19/3/2023 21:44:30.631,19/3/2023 21:44:32.181
AddItemToOrder,19/3/2023 21:57:21.861,19/3/2023 21:57:22.994
SetDeliveryAddress,19/3/2023 22:10:13.091,19/3/2023 22:10:13.941
GetOrderList,19/3/2023 22:23:04.321,19/3/2023 22:23:04.504
GetTrackingData,19/3/2023 22:35:55.551,19/3/2023 22:35:57.017
GetOrder,19/3/2023 22:48:46.781,19/3/2023 22:48:46.914
SendNotification,19/3/2023 23:01:38.011,19/3/2023 23:01:39.427
SetPayment,19/3/2023 23:14:29.241,19/3/2023 23:14:29.757
GetOrder,19/3/2023 23:27:20.471,19/3/2023 23:27:21.271
ModifyOrder,19/3/2023 23:40:11.701,19/3/2023 23:40:19.617
GetTrackingData,19/3/2023 23:53:02.931,19/3/2023 23:53:04.514
GetOrder,20/3/2023 00:05:54.161,20/3/2023 00:05:54.861
SendNotification,20/3/2023 00:18:45.391,20/3/2023 00:18:45.707
SetDeliveryAddress,20/3/2023 00:31:36.621,20/3/2023 00:31:36.937
GetOrderList,20/3/2023 00:44:27.851,20/3/2023 00:44:29.484
ModifyItem,20/3/2023 00:57:19.081,20/3/2023 00:57:26.914
AddItemToOrder,20/3/2023 01:10:10.311,20/3/2023 01:10:10.427
GetItemList,20/3/2023 01:23:01.541,20/3/2023 01:23:02.041
AddItemToOrder,20/3/2023 01:35:52.771,20/3/2023 01:35:53.621
GetPaymentList,20/3/2023 01:48:44.001,20/3/2023 01:48:44.284
SetDeliveryAddress,20/3/2023 02:01:35.231,20/3/2023 02:01:35.964
GetOrderList,20/3/2023 02:14:26.461,20/3/2023 02:14:26.727
GetPaymentMethods,20/3/2023 02:27:17.691,20/3/2023 02:27:17.824
ModifyOrder,20/3/2023 02:40:08.921,20/3/2023 02:40:09.604
ModifyItem,20/3/2023 02:53:00.151,20/3/2023 02:53:02.867
SetDeliveryAddress,20/3/2023 03:05:51.381,20/3/2023 03:05:52.131
GetItem,20/3/2023 03:18:42.611,20/3/2023 03:18:42.694
GetItem,20/3/2023 03:31:33.841,20/3/2023 03:31:34.307
GetTrackingData,20/3/2023 03:44:25.071,20/3/2023 03:44:26.321
SetDeliveryAddress,20/3/2023 03:57:16.301,20/3/2023 03:57:17.751
SetPayment,20/3/2023 04:10:07.531,20/3/2023 04:10:08.614
GetPaymentList,20/3/2023 04:22:58.761,20/3/2023 04:23:00.377
ModifyOrder,20/3/2023 04:35:49.991,20/3/2023 04:35:57.541
SetPayment,20/3/2023 04:48:41.221,20/3/2023 04:48:41.521
GetItemList,20/3/2023 05:01:32.451,20/3/2023 05:01:32.817
GetItem,20/3/2023 05:14:23.681,20/3/2023 05:14:24.314
GetOrderList,20/3/2023 05:27:14.911,20/3/2023 05:27:16.144
SetDeliveryAddress,20/3/2023 05:40:06.141,20/3/2023 05:40:07.241
SendNotification,20/3/2023 05:52:57.371,20/3/2023 05:52:58.721
GetOrder,20/3/2023 06:05:48.601,20/3/2023 06:05:49.151
GetItem,20/3/2023 06:18:39.831,20/3/2023 06:18:40.714
AddItemToOrder,20/3/2023 06:31:31.061,20/3/2023 06:31:32.561
Login,20/3/2023 06:44:22.291,20/3/2023 06:44:23.224
GetItem,20/3/2023 06:57:13.521,20/3/2023 06:57:14.471
GetOrder,20/3/2023 07:10:04.751,20/3/2023 07:10:06.334
AddItemToOrder,20/3/2023 07:22:55.981,20/3/2023 07:22:56.081
AddItemToOrder,20/3/2023 07:35:47.211,20/3/2023 07:35:48.244
SetDeliveryAddress,20/3/2023 07:48:38.441,20/3/2023 07:48:38.974
GetOrderList,20/3/2023 08:01:29.671,20/3/2023 08:01:30.187
GetItemList,20/3/2023 08:14:20.901,20/3/2023 08:14:21.684
ModifyOrder,20/3/2023 08:27:12.131,20/3/2023 08:27:19.681
AddItemToOrder,20/3/2023 08:40:03.361,20/3/2023 08:40:04.977
ModifyItem,20/3/2023 08:52:54.591,20/3/2023 08:52:58.357
GetItemList,20/3/2023 09:05:45.821,20/3/2023 09:05:46.771
GetTrackingData,20/3/2023 09:18:37.051,20/3/2023 09:18:38.184
ModifyItem,20/3/2023 09:31:28.281,20/3/2023 09:31:29.447
Login,20/3/2023 09:44:19.511,20/3/2023 09:44:19.577
GetOrderList,20/3/2023 09:57:10.741,20/3/2023 09:57:11.574
ModifyOrder,20/3/2023 10:10:01.971,20/3/2023 10:10:09.454
GetItemList,20/3/2023 10:22:53.201,20/3/2023 10:22:53.367
GetPaymentMethods,20/3/2023 10:35:44.431,20/3/2023 10:35:45.747
GetOrderList,20/3/2023 10:48:35.661,20/3/2023 10:48:36.927
SetPayment,20/3/2023 11:01:26.891,20/3/2023 11:01:27.891
GetTrackingData,20/3/2023 11:14:18.121,20/3/2023 11:14:19.071
GetPaymentList,20/3/2023 11:27:09.351,20/3/2023 11:27:10.201
SetDeliveryAddress,20/3/2023 11:40:00.581,20/3/2023 11:40:02.064
GetOrderList,20/3/2023 11:52:51.811,20/3/2023 11:52:51.927
Login,20/3/2023 12:05:43.041,20/3/2023 12:05:44.291
GetTrackingData,20/3/2023 12:18:34.271,20/3/2023 12:18:35.337
GetItemList,20/3/2023 12:31:25.501,20/3/2023 12:31:25.984
SetPayment,20/3/2023 12:44:16.731,20/3/2023 12:44:17.664
GetOrder,20/3/2023 12:57:07.961,20/3/2023 12:57:09.277
GetItem,20/3/2023 13:09:59.191,20/3/2023 13:09:59.607
Login,20/3/2023 13:22:50.421,20/3/2023 13:22:50.554
GetOrder,20/3/2023 13:35:41.651,20/3/2023 13:35:42.701
SendNotification,20/3/2023 13:48:32.881,20/3/2023 13:48:33.764
GetItem,20/3/2023 14:01:24.111,20/3/2023 14:01:25.461
AddItemToOrder,20/3/2023 14:14:15.341,20/3/2023 14:14:16.041
AddItemToOrder,20/3/2023 14:27:06.571,20/3/2023 14:27:08.104
GetOrderList,20/3/2023 14:39:57.801,20/3/2023 14:39:57.984
Login,20/3/2023 14:52:49.031,20/3/2023 14:52:49.697
Login,20/3/2023 15:05:40.261,20/3/2023 15:05:41.294
SendNotification,20/3/2023 15:18:31.491,20/3/2023 15:18:32.157
SetPayment,20/3/2023 15:31:22.721,20/3/2023 15:31:23.971
GetItemList,20/3/2023 15:44:13.951,20/3/2023 15:44:15.351
SendNotification,20/3/2023 15:57:05.181,20/3/2023 15:57:05.314
GetItemList,20/3/2023 16:09:56.411,20/3/2023 16:09:57.127
GetItemList,20/3/2023 16:22:47.641,20/3/2023 16:22:49.224
SendNotification,20/3/2023 16:35:38.871,20/3/2023 16:35:40.537
SendNotification,20/3/2023 16:48:30.101,20/3/2023 16:48:30.501
GetItemList,20/3/2023 17:01:21.331,20/3/2023 17:01:21.397
AddItemToOrder,20/3/2023 17:14:12.561,20/3/2023 17:14:13.427
GetOrder,20/3/2023 17:27:03.791,20/3/2023 17:27:05.091
GetItemList,20/3/2023 17:39:55.021,20/3/2023 17:39:56.237
SetPayment,20/3/2023 17:52:46.251,20/3/2023 17:52:46.667
SetDeliveryAddress,20/3/2023 18:05:37.481,20/3/2023 18:05:38.897
SetPayment,20/3/2023 18:18:28.711,20/3/2023 18:18:30.044
SetPayment,20/3/2023 18:31:19.941,20/3/2023 18:31:20.857
SendNotification,20/3/2023 18:44:11.171,20/3/2023 18:44:11.854
ModifyItem,20/3/2023 18:57:02.401,20/3/2023 18:57:10.601
GetPaymentList,20/3/2023 19:09:53.631,20/3/2023 19:09:53.764
GetItem,20/3/2023 19:22:44.861,20/3/2023 19:22:46.027
GetItemList,20/3/2023 19:35:36.091,20/3/2023 19:35:37.507
GetPaymentList,20/3/2023 19:48:27.321,20/3/2023 19:48:27.771
Login,20/3/2023 20:01:18.551,20/3/2023 20:01:19.651
GetItemList,20/3/2023 20:14:09.781,20/3/2023 20:14:10.731
ModifyItem,20/3/2023 20:27:01.011,20/3/2023 20:27:06.677
AddItemToOrder,20/3/2023 20:39:52.241,20/3/2023 20:39:53.457
GetPaymentMethods,20/3/2023 20:52:43.471,20/3/2023 20:52:44.737
GetOrder,20/3/2023 21:05:34.701,20/3/2023 21:05:35.584
ModifyItem,20/3/2023 21:18:25.931,20/3/2023 21:18:31.947
SendNotification,20/3/2023 21:31:17.161,20/3/2023 21:31:18.727
GetOrderList,20/3/2023 21:44:08.391,20/3/2023 21:44:09.924
GetOrderList,20/3/2023 21:56:59.621,20/3/2023 21:57:00.071
GetOrder,20/3/2023 22:09:50.851,20/3/2023 22:09:50.884
GetTrackingData,20/3/2023 22:22:42.081,20/3/2023 22:22:42.714
ModifyOrder,20/3/2023 22:35:33.311,20/3/2023 22:35:38.294
GetOrder,20/3/2023 22:48:24.541,20/3/2023 22:48:25.541
SendNotification,20/3/2023 23:01:15.771,20/3/2023 23:01:15.937
SetPayment,20/3/2023 23:14:07.001,20/3/2023 23:14:08.151
GetItem,20/3/2023 23:26:58.231,20/3/2023 23:26:59.131
SendNotification,20/3/2023 23:39:49.461,20/3/2023 23:39:50.744
GetOrder,20/3/2023 23:52:40.691,20/3/2023 23:52:41.191
GetItem,21/3/2023 00:05:31.921,21/3/2023 00:05:32.954
ModifyItem,21/3/2023 00:18:23.151,21/3/2023 00:18:33.134
SetPayment,21/3/2023 00:31:14.381,21/3/2023 00:31:15.997
SetDeliveryAddress,21/3/2023 00:44:05.611,21/3/2023 00:44:06.944
SendNotification,21/3/2023 00:56:56.841,21/3/2023 00:56:58.357
SetDeliveryAddress,21/3/2023 01:09:48.071,21/3/2023 01:09:48.304
ModifyItem,21/3/2023 01:22:39.301,21/3/2023 01:22:48.317
AddItemToOrder,21/3/2023 01:35:30.531,21/3/2023 01:35:30.831
Login,21/3/2023 01:48:21.761,21/3/2023 01:48:22.677
Login,21/3/2023 02:01:12.991,21/3/2023 02:01:14.624
SetDeliveryAddress,21/3/2023 02:14:04.221,21/3/2023 02:14:05.354
SendNotification,21/3/2023 02:26:55.451,21/3/2023 02:26:55.667
ModifyItem,21/3/2023 02:39:46.681,21/3/2023 02:39:54.197
GetTrackingData,21/3/2023 02:52:37.911,21/3/2023 02:52:38.977
AddItemToOrder,21/3/2023 03:05:29.141,21/3/2023 03:05:29.191
GetItemList,21/3/2023 03:18:20.371,21/3/2023 03:18:20.804
GetOrder,21/3/2023 03:31:11.601,21/3/2023 03:31:11.801
Login,21/3/2023 03:44:02.831,21/3/2023 03:44:03.981
GetPaymentMethods,21/3/2023 03:56:54.061,21/3/2023 03:56:54.961
SendNotification,21/3/2023 04:09:45.291,21/3/2023 04:09:45.907
GetOrderList,21/3/2023 04:22:36.521,21/3/2023 04:22:36.821
GetPaymentList,21/3/2023 04:35:27.751,21/3/2023 04:35:28.151
ModifyItem,21/3/2023 04:48:18.981,21/3/2023 04:48:24.881
AddItemToOrder,21/3/2023 05:01:10.211,21/3/2023 05:01:10.777
GetOrderList,21/3/2023 05:14:01.441,21/3/2023 05:14:01.624
GetTrackingData,21/3/2023 05:26:52.671,21/3/2023 05:26:52.787
GetPaymentMethods,21/3/2023 05:39:43.901,21/3/2023 05:39:43.967
ModifyItem,21/3/2023 05:52:35.131,21/3/2023 05:52:37.247
GetItemList,21/3/2023 06:05:26.361,21/3/2023 06:05:26.811
Login,21/3/2023 06:18:17.591,21/3/2023 06:18:17.941
GetOrderList,21/3/2023 06:31:08.821,21/3/2023 06:31:09.037
Login,21/3/2023 06:44:00.051,21/3/2023 06:44:00.384
GetPaymentMethods,21/3/2023 06:56:51.281,21/3/2023 06:56:52.131
GetOrder,21/3/2023 07:09:42.511,21/3/2023 07:09:43.027
SetPayment,21/3/2023 07:22:33.741,21/3/2023 07:22:34.707
GetTrackingData,21/3/2023 07:35:24.971,21/3/2023 07:35:25.921
GetPaymentMethods,21/3/2023 07:48:16.201,21/3/2023 07:48:16.651
ModifyOrder,21/3/2023 08:01:07.431,21/3/2023 08:01:14.931
GetPaymentMethods,21/3/2023 08:13:58.661,21/3/2023 08:13:59.794
GetPaymentList,21/3/2023 08:26:49.891,21/3/2023 08:26:50.074
Login,21/3/2023 08:39:41.121,21/3/2023 08:39:41.437
GetPaymentList,21/3/2023 08:52:32.351,21/3/2023 08:52:33.601
AddItemToOrder,21/3/2023 09:05:23.581,21/3/2023 09:05:24.414
SendNotification,21/3/2023 09:18:14.811,21/3/2023 09:18:15.477
GetPaymentList,21/3/2023 09:31:06.041,21/3/2023 09:31:06.191
GetOrderList,21/3/2023 09:43:57.271,21/3/2023 09:43:58.154
ModifyItem,21/3/2023 09:56:48.501,21/3/2023 09:56:57.084
Login,21/3/2023 10:09:39.731,21/3/2023 10:09:40.831
GetTrackingData,21/3/2023 10:22:30.961,21/3/2023 10:22:31.327
SetPayment,21/3/2023 10:35:22.191,21/3/2023 10:35:23.357
GetPaymentList,21/3/2023 10:48:13.421,21/3/2023 10:48:14.171
Login,21/3/2023 11:01:04.651,21/3/2023 11:01:05.801
GetItem,21/3/2023 11:13:55.881,21/3/2023 11:13:56.547
GetItemList,21/3/2023 11:26:47.111,21/3/2023 11:26:47.311
SetPayment,21/3/2023 11:39:38.341,21/3/2023 11:39:38.757
AddItemToOrder,21/3/2023 11:52:29.571,21/3/2023 11:52:30.021
GetPaymentMethods,21/3/2023 12:05:20.801,21/3/2023 12:05:21.317
Login,21/3/2023 12:18:12.031,21/3/2023 12:18:12.881
AddItemToOrder,21/3/2023 12:31:03.261,21/3/2023 12:31:03.827
GetOrder,21/3/2023 12:43:54.491,21/3/2023 12:43:55.007
SetPayment,21/3/2023 12:56:45.721,21/3/2023 12:56:47.204
SendNotification,21/3/2023 13:09:36.951,21/3/2023 13:09:37.617
GetOrderList,21/3/2023 13:22:28.181,21/3/2023 13:22:28.431
GetOrder,21/3/2023 13:35:19.411,21/3/2023 13:35:19.744
GetItemList,21/3/2023 13:48:10.641,21/3/2023 13:48:11.207
GetPaymentList,21/3/2023 14:01:01.871,21/3/2023 14:01:02.654
GetItem,21/3/2023 14:13:53.101,21/3/2023 14:13:53.351
Login,21/3/2023 14:26:44.331,21/3/2023 14:26:45.431
GetPaymentList,21/3/2023 14:39:35.561,21/3/2023 14:39:36.194
GetOrderList,21/3/2023 14:52:26.791,21/3/2023 14:52:28.441
SendNotification,21/3/2023 15:05:18.021,21/3/2023 15:05:18.721
GetItemList,21/3/2023 15:18:09.251,21/3/2023 15:18:10.001
ModifyOrder,21/3/2023 15:31:00.481,21/3/2023 15:31:07.947
GetItemList,21/3/2023 15:43:51.711,21/3/2023 15:43:52.494
ModifyOrder,21/3/2023 15:56:42.941,21/3/2023 15:56:45.807
ModifyItem,21/3/2023 16:09:34.171,21/3/2023 16:09:40.621
GetPaymentList,21/3/2023 16:22:25.401,21/3/2023 16:22:25.601
GetOrderList,21/3/2023 16:35:16.631,21/3/2023 16:35:16.814
AddItemToOrder,21/3/2023 16:48:07.861,21/3/2023 16:48:08.061
GetTrackingData,21/3/2023 17:00:59.091,21/3/2023 17:00:59.541
GetOrderList,21/3/2023 17:13:50.321,21/3/2023 17:13:51.071
AddItemToOrder,21/3/2023 17:26:41.551,21/3/2023 17:26:42.317
SetDeliveryAddress,21/3/2023 17:39:32.781,21/3/2023 17:39:33.947
GetPaymentList,21/3/2023 17:52:24.011,21/3/2023 17:52:24.611
ModifyItem,21/3/2023 18:05:15.241,21/3/2023 18:05:16.324
GetTrackingData,21/3/2023 18:18:06.471,21/3/2023 18:18:08.137
GetTrackingData,21/3/2023 18:30:57.701,21/3/2023 18:30:58.117
SetPayment,21/3/2023 18:43:48.931,21/3/2023 18:43:49.614
GetOrderList,21/3/2023 18:56:40.161,21/3/2023 18:56:40.411
SetDeliveryAddress,21/3/2023 19:09:31.391,21/3/2023 19:09:32.641
GetTrackingData,21/3/2023 19:22:22.621,21/3/2023 19:22:22.787
SetDeliveryAddress,21/3/2023 19:35:13.851,21/3/2023 19:35:15.184
SendNotification,21/3/2023 19:48:05.081,21/3/2023 19:48:05.431
GetOrder,21/3/2023 20:00:56.311,21/3/2023 20:00:57.444
GetPaymentMethods,21/3/2023 20:13:47.541,21/3/2023 20:13:48.741
GetPaymentMethods,21/3/2023 20:26:38.771,21/3/2023 20:26:40.187
ModifyOrder,21/3/2023 20:39:30.001,21/3/2023 20:39:34.884
AddItemToOrder,21/3/2023 20:52:21.231,21/3/2023 20:52:21.514
GetItem,21/3/2023 21:05:12.461,21/3/2023 21:05:12.894
Login,21/3/2023 21:18:03.691,21/3/2023 21:18:04.807
GetTrackingData,21/3/2023 21:30:54.921,21/3/2023 21:30:56.237
GetOrderList,21/3/2023 21:43:46.151,21/3/2023 21:43:46.901
GetPaymentList,21/3/2023 21:56:37.381,21/3/2023 21:56:37.997
ModifyOrder,21/3/2023 22:09:28.611,21/3/2023 22:09:35.344
AddItemToOrder,21/3/2023 22:22:19.841,21/3/2023 22:22:20.407
SetPayment,21/3/2023 22:35:11.071,21/3/2023 22:35:12.171
GetPaymentMethods,21/3/2023 22:48:02.301,21/3/2023 22:48:02.384
SetDeliveryAddress,21/3/2023 23:00:53.531,21/3/2023 23:00:54.947
GetPaymentMethods,21/3/2023 23:13:44.761,21/3/2023 23:13:45.527
ModifyOrder,21/3/2023 23:26:35.991,21/3/2023 23:26:45.924
AddItemToOrder,21/3/2023 23:39:27.221,21/3/2023 23:39:28.254
AddItemToOrder,21/3/2023 23:52:18.451,21/3/2023 23:52:19.517
Login,22/3/2023 00:05:09.681,22/3/2023 00:05:09.747
GetPaymentList,22/3/2023 00:18:00.911,22/3/2023 00:18:01.244
SendNotification,22/3/2023 00:30:52.141,22/3/2023 00:30:53.557
GetOrderList,22/3/2023 00:43:43.371,22/3/2023 00:43:43.804
GetItem,22/3/2023 00:56:34.601,22/3/2023 00:56:36.217
GetOrderList,22/3/2023 01:09:25.831,22/3/2023 01:09:26.397
SendNotification,22/3/2023 01:22:17.061,22/3/2023 01:22:17.627
GetItemList,22/3/2023 01:35:08.291,22/3/2023 01:35:08.741
ModifyItem,22/3/2023 01:47:59.521,22/3/2023 01:48:00.554
ModifyOrder,22/3/2023 02:00:50.751,22/3/2023 02:00:59.867
GetTrackingData,22/3/2023 02:13:41.981,22/3/2023 02:13:42.331
GetItemList,22/3/2023 02:26:33.211,22/3/2023 02:26:33.227
ModifyOrder,22/3/2023 02:39:24.441,22/3/2023 02:39:33.457
GetOrderList,22/3/2023 02:52:15.671,22/3/2023 02:52:17.054
GetPaymentMethods,22/3/2023 03:05:06.901,22/3/2023 03:05:08.467
SetDeliveryAddress,22/3/2023 03:17:58.131,22/3/2023 03:17:58.614
ModifyItem,22/3/2023 03:30:49.361,22/3/2023 03:30:54.227
Login,22/3/2023 03:43:40.591,22/3/2023 03:43:42.091
ModifyOrder,22/3/2023 03:56:31.821,22/3/2023 03:56:36.054
SetPayment,22/3/2023 04:09:23.051,22/3/2023 04:09:24.384
GetItemList,22/3/2023 04:22:14.281,22/3/2023 04:22:14.964
GetPaymentMethods,22/3/2023 04:35:05.511,22/3/2023 04:35:06.377
AddItemToOrder,22/3/2023 04:47:56.741,22/3/2023 04:47:57.574
GetPaymentMethods,22/3/2023 05:00:47.971,22/3/2023 05:00:48.971
SendNotification,22/3/2023 05:13:39.201,22/3/2023 05:13:40.684
ModifyOrder,22/3/2023 05:26:30.431,22/3/2023 05:26:36.114
ModifyOrder,22/3/2023 05:39:21.661,22/3/2023 05:39:29.077
GetOrder,22/3/2023 05:52:12.891,22/3/2023 05:52:14.274
Login,22/3/2023 06:05:04.121,22/3/2023 06:05:05.504
ModifyItem,22/3/2023 06:17:55.351,22/3/2023 06:18:04.751
GetOrder,22/3/2023 06:30:46.581,22/3/2023 06:30:47.964
ModifyOrder,22/3/2023 06:43:37.811,22/3/2023 06:43:43.694
GetTrackingData,22/3/2023 06:56:29.041,22/3/2023 06:56:30.607
AddItemToOrder,22/3/2023 07:09:20.271,22/3/2023 07:09:20.654
GetPaymentList,22/3/2023 07:22:11.501,22/3/2023 07:22:12.817
SetPayment,22/3/2023 07:35:02.731,22/3/2023 07:35:03.914
ModifyItem,22/3/2023 07:47:53.961,22/3/2023 07:48:03.161
SendNotification,22/3/2023 08:00:45.191,22/3/2023 08:00:45.841
GetTrackingData,22/3/2023 08:13:36.421,22/3/2023 08:13:37.087
GetOrderList,22/3/2023 08:26:27.651,22/3/2023 08:26:29.017
ModifyOrder,22/3/2023 08:39:18.881,22/3/2023 08:39:28.831
GetItemList,22/3/2023 08:52:10.111,22/3/2023 08:52:10.911
GetPaymentList,22/3/2023 09:05:01.341,22/3/2023 09:05:02.707
GetItemList,22/3/2023 09:17:52.571,22/3/2023 09:17:53.304
SendNotification,22/3/2023 09:30:43.801,22/3/2023 09:30:44.667
ModifyOrder,22/3/2023 09:43:35.031,22/3/2023 09:43:38.697
SetPayment,22/3/2023 09:56:26.261,22/3/2023 09:56:26.744
GetOrder,22/3/2023 10:09:17.491,22/3/2023 10:09:18.124
SetPayment,22/3/2023 10:22:08.721,22/3/2023 10:22:10.321
Login,22/3/2023 10:34:59.951,22/3/2023 10:35:00.617
Login,22/3/2023 10:47:51.181,22/3/2023 10:47:52.614
AddItemToOrder,22/3/2023 11:00:42.411,22/3/2023 11:00:42.544
GetItem,22/3/2023 11:13:33.641,22/3/2023 11:13:35.041
SendNotification,22/3/2023 11:26:24.871,22/3/2023 11:26:26.321
SetDeliveryAddress,22/3/2023 11:39:16.101,22/3/2023 11:39:16.917
SetPayment,22/3/2023 11:52:07.331,22/3/2023 11:52:08.531
AddItemToOrder,22/3/2023 12:04:58.561,22/3/2023 12:04:59.877
GetTrackingData,22/3/2023 12:17:49.791,22/3/2023 12:17:49.974
GetPaymentMethods,22/3/2023 12:30:41.021,22/3/2023 12:30:41.687
AddItemToOrder,22/3/2023 12:43:32.251,22/3/2023 12:43:33.034
SendNotification,22/3/2023 12:56:23.481,22/3/2023 12:56:24.531
GetOrderList,22/3/2023 13:09:14.711,22/3/2023 13:09:14.944
SetPayment,22/3/2023 13:22:05.941,22/3/2023 13:22:06.174
Login,22/3/2023 13:34:57.171,22/3/2023 13:34:57.654
GetPaymentMethods,22/3/2023 13:47:48.401,22/3/2023 13:47:48.884
SetDeliveryAddress,22/3/2023 14:00:39.631,22/3/2023 14:00:40.447
GetItem,22/3/2023 14:13:30.861,22/3/2023 14:13:32.377
GetPaymentMethods,22/3/2023 14:26:22.091,22/3/2023 14:26:22.141
AddItemToOrder,22/3/2023 14:39:13.321,22/3/2023 14:39:13.704
SetPayment,22/3/2023 14:52:04.551,22/3/2023 14:52:04.951
Login,22/3/2023 15:04:55.781,22/3/2023 15:04:57.164
SendNotification,22/3/2023 15:17:47.011,22/3/2023 15:17:47.061
GetOrder,22/3/2023 15:30:38.241,22/3/2023 15:30:38.841
Login,22/3/2023 15:43:29.471,22/3/2023 15:43:30.154
SendNotification,22/3/2023 15:56:20.701,22/3/2023 15:56:22.134
GetPaymentList,22/3/2023 16:09:11.931,22/3/2023 16:09:12.681
ModifyOrder,22/3/2023 16:22:03.161,22/3/2023 16:22:09.611
SetDeliveryAddress,22/3/2023 16:34:54.391,22/3/2023 16:34:54.491
GetOrder,22/3/2023 16:47:45.621,22/3/2023 16:47:46.954
ModifyOrder,22/3/2023 17:00:36.851,22/3/2023 17:00:39.584
GetOrder,22/3/2023 17:13:28.081,22/3/2023 17:13:29.697
AddItemToOrder,22/3/2023 17:26:19.311,22/3/2023 17:26:19.327
AddItemToOrder,22/3/2023 17:39:10.541,22/3/2023 17:39:11.724
AddItemToOrder,22/3/2023 17:52:01.771,22/3/2023 17:52:02.671
GetItem,22/3/2023 18:04:53.001,22/3/2023 18:04:53.917
ModifyOrder,22/3/2023 18:17:44.231,22/3/2023 18:17:48.197
GetTrackingData,22/3/2023 18:30:35.461,22/3/2023 18:30:36.544
GetOrderList,22/3/2023 18:43:26.691,22/3/2023 18:43:27.691
AddItemToOrder,22/3/2023 18:56:17.921,22/3/2023 18:56:19.521
SetPayment,22/3/2023 19:09:09.151,22/3/2023 19:09:10.267
AddItemToOrder,22/3/2023 19:22:00.381,22/3/2023 19:22:01.014
SetPayment,22/3/2023 19:34:51.611,22/3/2023 19:34:53.061
GetPaymentList,22/3/2023 19:47:42.841,22/3/2023 19:47:43.441
GetOrder,22/3/2023 20:00:34.071,22/3/2023 20:00:34.587
GetItem,22/3/2023 20:13:25.301,22/3/2023 20:13:26.001
